电商产品经理/供应商开发,互联网/电子商务,苏州一程一汇信息科技有限公司,大专,2-4万,3-4年,苏州
运营专员,教育/培训/院校,广州润沁教育科技有限公司,大专,3-6千,无需经验,广州
商务专员,家居/室内设计/装潢,上海满菖艺术景观工程有限公司,大专,6-9千,无需经验,上海
传统渠道重点客户代表(武昌）,快速消费品(食品、饮料、化妆品),武汉百事可乐饮料有限公司,高中,4.5-8千,3-4年,武汉
组装拉长,电子技术/半导体/集成电路,深圳市博硕科技股份有限公司,高中,8千-1万,2年,深圳
人事管理岗,快速消费品(食品、饮料、化妆品),大闽食品（漳州）有限公司上海分公司,本科,1-1.5万,3-4年,上海
策划主任,房地产,合富辉煌（中国）房地产顾问有限公司,本科,8千-1万,3-4年,广州
硬件工程师,计算机软件,深圳市杰为电子有限公司,大专,6千-1万,2年,深圳
专职司机,机械/设备/重工,伯乐智能装备股份有限公司宁波分公司,大专,6.5-8千·13薪,3-4年,宁波
PHP后端开发工程师,教育/培训/院校,广州润沁教育科技有限公司,大专,6.5千-1.3万,2年,广州
宿舍管理员(J11718),服装/纺织/皮革,梦百合家居科技股份有限公司,初中及以下,3.2-3.6千,无需经验,南通
电商产品经理/供应商开发,互联网/电子商务,苏州一程一汇信息科技有限公司,大专,2-4万,3-4年,苏州
外贸业务（LED照明+双休）,电子技术/半导体/集成电路,深圳市升宏光电科技有限公司,大专,8千-1.5万,3-4年,深圳
课程顾问,教育/培训/院校,广州润沁教育科技有限公司,大专,3-6千,无需经验,广州
终端大客户经理,机械/设备/重工,深圳市佳迈自动化股份有限公司,本科,1.2-2万·13薪,3-4年,无锡
康师傅方便面市场推广（MO),快速消费品(食品、饮料、化妆品),康师傅控股武汉顶益食品有限公司,大专,4-6千,1年,随州
佛祖岭测试普工，两班倒（包住餐补） 夜班补贴30/夜,通信/电信/网络设备,武汉福地科技有限公司,高中,5-8千,1年,武汉
土建造价工程师,建筑/建材/工程,深圳市鼎致建设工程有限公司,大专,1.2-1.5万,5-7年,深圳
海外直播运营,贸易/进出口,义乌速锐进出口有限公司,本科,1-1.5万,3-4年,深圳
技术工艺员,电子技术/半导体/集成电路,亨通精密铜箔科技（德阳）有限公司,本科,6千-1万,2年,德阳
商务经理,教育/培训/院校,互联派教育科技（大连）有限公司,本科,7千-1.3万,2年,大连
高级包装工程师,印刷/包装/造纸,金虹包装材料（上海）有限公司,大专,7千-1.3万·13薪,2年,昆山
实习生,互联网/电子商务,昆明花易宝科技有限公司,中技/中专,2-4千,无需经验,昆明
技术工艺员,电子技术/半导体/集成电路,亨通精密铜箔科技（德阳）有限公司,本科,6千-1万,2年,德阳
党群工作干事,服装/纺织/皮革,际华三五四二纺织有限公司,本科,4-8千,无需经验,襄阳
电仪工程师,石油/化工/矿产/地质,托尔专用化学品（镇江）有限公司,大专,1-1.5万,3-4年,镇江
销售代表,服装/纺织/皮革,广州市纤屹纺织品有限公司,高中,4-6千,3-4年,广州
室内设计师,建筑/建材/工程,武汉市恒泰尚锦装饰设计工程有限公司,,6千-1.2万,3-4年,武汉
物业工程主管,物业管理/商业中心,成都宏鹏物业管理有限公司,大专,7-8千,2年,成都
环卫销售经理,机械/设备/重工,海沃机械（中国）有限公司,大专,7千-1.4万·13薪,5-7年,扬州
采购助理,贸易/进出口,上海硕欣国际贸易有限公司,本科,6.5-8.5千,2年,上海
家装设计师,建筑/建材/工程,武汉市恒泰尚锦装饰设计工程有限公司,,4-8千,1年,武汉
安品经理,物业管理/商业中心,新城控股集团股份有限公司,本科,1.1-1.6万,5-7年,咸阳
环卫销售经理,机械/设备/重工,海沃机械（中国）有限公司,大专,7千-1.4万·13薪,5-7年,扬州
物流专员（汽配方向）,多元化业务集团公司,浙江物产化工集团宁波有限公司,本科,8千-1万,2年,宁波
技术支持工程师,制药/生物工程,武汉华研生物科技有限公司,硕士,8千-1.6万,1年,武汉
法务专员,批发/零售,嘉事堂药业股份有限公司,本科,8千-1.4万,3-4年,北京
环卫销售经理,机械/设备/重工,海沃机械（中国）有限公司,大专,7千-1.4万·13薪,5-7年,扬州
外贸服装跟单员,贸易/进出口,上海硕欣国际贸易有限公司,大专,8千-1万,3-4年,上海
销售工程师,制药/生物工程,武汉华研生物科技有限公司,大专,8千-1.6万,无需经验,武汉
生产计划与物料控制（PMC）专家(A124711),新能源,深圳市正浩创新科技股份有限公司,本科,3-5万·14薪,5-7年,深圳
项目工程师,机械/设备/重工,安易斯密封（宁波）有限公司,本科,6-8.5千·13薪,2年,宁波
电话销售,环保,杭州英普环境技术股份有限公司,大专,5千-1万,1年,杭州
安规测试工程师,检测，认证,宁波市信测检测技术有限公司,大专,5-7千,1年,宁波
仓管（三和靖江分厂常驻）,机械/设备/重工,江阴市三和重工钢制品有限公司,大专,5.5-7千,无需经验,泰州
物流专员（汽配方向）,多元化业务集团公司,浙江物产化工集团宁波有限公司,本科,8千-1万,2年,宁波
销售工程师,制药/生物工程,武汉华研生物科技有限公司,大专,8千-1.6万,无需经验,武汉
法务专员,批发/零售,嘉事堂药业股份有限公司,本科,8千-1.4万,3-4年,北京
国际业务销售,交通/运输/物流,民航快递有限责任公司,本科,6-8千,3-4年,北京
Executive, Cargo Sales Executive, Cargo Sales,计算机软件,特力博商务服务（深圳）有限公司,本科,8千-1.2万,2年,北京
外贸服装跟单员,贸易/进出口,上海硕欣国际贸易有限公司,大专,8千-1万,3-4年,上海
生产计划与物料控制（PMC）专家(A124711),新能源,深圳市正浩创新科技股份有限公司,本科,3-5万·14薪,5-7年,深圳
项目工程师,机械/设备/重工,安易斯密封（宁波）有限公司,本科,6-8.5千·13薪,2年,宁波
电话销售,环保,杭州英普环境技术股份有限公司,大专,5千-1万,1年,杭州
安规测试工程师,检测，认证,宁波市信测检测技术有限公司,大专,5-7千,1年,宁波
义乌装卸工,交通/运输/物流,跨越速运集团有限公司,初中及以下,7千-1万,无需经验,金华
仓管（三和靖江分厂常驻）,机械/设备/重工,江阴市三和重工钢制品有限公司,大专,5.5-7千,无需经验,泰州
工艺工程师,仪器仪表/工业自动化,傲乐科学仪器（上海）有限公司,本科,1.2-1.8万·15薪,3-4年,上海
嵌入式硬件工程师,仪器仪表/工业自动化,深圳市研成工业技术有限公司,本科,1-2万·13薪,3-4年,深圳
服装导购（百货大楼）高底薪,服装/纺织/皮革,常州百货大楼股份有限公司,,6-7千,无需经验,常州
方案管理（逆变器） (MJ000121),电子技术/半导体/集成电路,杭州禾迈电力电子股份有限公司,本科,2-3万,3-4年,杭州
技术工程师—阀门设计,机械/设备/重工,四川勃朗蜀威科技有限公司,大专,6千-1万·13薪,1年,德阳
Android安卓工程师,计算机软件,东莞智物科技有限公司,大专,7-8千,2年,东莞
硬件研发工程师,仪器仪表/工业自动化,四川英杰晨冉科技有限公司,本科,1.5-3万·15薪,无需经验,成都
方案管理（逆变器） (MJ000121),电子技术/半导体/集成电路,杭州禾迈电力电子股份有限公司,本科,2-3万,3-4年,杭州
下单员,贸易/进出口,浙江物产道富有限公司,本科,7千-1.2万,1年,杭州
财务专员,批发/零售,广州雅盈服饰有限公司,大专,6.5-7.5千,3-4年,广州
销售顾问（包三餐+入职社保+环境靠江）,互联网/电子商务,广东灵机文化传播有限公司,中技/中专,1-1.5万,2年,广州
导购员,机械/设备/重工,安徽省缘毅空调设备有限公司,高中,5-8千·13薪,无需经验,合肥
NGS销售经理,制药/生物工程,解码（上海）生物医药科技有限公司,本科,8千-1.5万,2年,上海
园艺园林设计师,建筑/建材/工程,浙江来点花草生态环境有限公司,本科,8千-1.1万·13薪,2年,杭州
潮汕盛和塾事务局秘书,非营利组织,广东盛和塾企业管理促进中心,本科,8-10万/年,2年,佛山
业务,电子技术/半导体/集成电路,瑞仪（广州）光电子器件有限公司,大专,4-5千,无需经验,广州
社群运营,服装/纺织/皮革,广东鸿大服饰有限公司,大专,6-8千,2年,广州
国际业务操作助理,交通/运输/物流,民航快递有限责任公司,本科,4-6千,2年,北京
销售主管,快速消费品(食品、饮料、化妆品),菓子熟了（南京）食品有限公司,大专,7千-1.2万,3-4年,无锡
大客户销售（物流）,交通/运输/物流,深圳市汉德森供应链管理有限公司,大专,6千-1.2万,1年,深圳
方案管理工程师（国内）,电子技术/半导体/集成电路,杭州禾迈电力电子股份有限公司,本科,1.6-2万,2年,杭州
HRBP,互联网/电子商务,广州广颖创网络科技有限公司,本科,1.3-2.3万,5-7年,广州
品质工程师,电子技术/半导体/集成电路,川奇光电科技（扬州）有限公司,本科,7千-1万·13薪,1年,扬州
服装设计师,贸易/进出口,武汉雅利达贸易有限公司,大专,7千-1.4万,3-4年,武汉
方案管理工程师（国内）,电子技术/半导体/集成电路,杭州禾迈电力电子股份有限公司,本科,1.6-2万,2年,杭州
淘系运营专员,互联网/电子商务,汕头市嘉懋贸易有限公司,大专,6.4-8千,1年,汕头
高级电子硬件工程师,贸易/进出口,东莞市涵霖电子科技有限公司,大专,1.5-2.5万,10年以上,深圳
线束工程师,汽车零配件,格罗特(上海)车灯系统有限公司,本科,5千-1万,2年,株洲
采购专员,快速消费品(食品、饮料、化妆品),广东皇星婴童用品有限公司,大专,5-7千,2年,河源
品质副总监,仪器仪表/工业自动化,珠海创智科技有限公司,大专,1.5-3万,5-7年,珠海
技术员（储备）,建筑/建材/工程,昊滇建设集团有限公司,本科,5-8千·14薪,2年,昆明
土壤肥料技术员,农/林/牧/渔,湖北嘉绘生物科技有限公司,本科,5-6千,1年,武汉
铜排工,电气/电力/水利,南京富尔登科技发展有限公司,中技/中专,5-8千,1年,南京
焊锡工,仪器仪表/工业自动化,广东安达智能装备股份有限公司,,5-6千,1年,东莞
项目经理（储备）,建筑/建材/工程,昊滇建设集团有限公司,本科,8千-1.2万·14薪,5-7年,昆明
法务专员,新能源,上能电气股份有限公司,本科,5-8千·14薪,无需经验,无锡
高级前端工程师,计算机软件,和元达信息科技有限公司,本科,1.2-1.6万,5-7年,广州
总经济师/经营预算/成本造价,计算机软件,扬州六如新能源科技有限公司,大专,25-50万/年,8-9年,合肥
项目经理（储备）,建筑/建材/工程,昊滇建设集团有限公司,本科,8千-1.2万·14薪,5-7年,昆明
证券投资经理,多元化业务集团公司,深圳华强集团有限公司,硕士,1.5-2万,1年,深圳
倍福PLC，电气工程师,机械/设备/重工,昆山优合自动化科技有限公司,本科,1.5-2万·13薪,5-7年,昆山
工程试验员,建筑/建材/工程,西安华毅建设工程管理有限公司,大专,7-8千,3-4年,西安
备案专员（双休+透明晋升）,检测，认证,广东微谱检测技术有限公司,大专,7千-1万·13薪,2年,广州
环安卫EHS工程师,家具/家电/玩具/礼品,好孩子儿童用品有限公司,大专,8千-1.5万,2年,昆山
抖音运营,教育/培训/院校,沈阳博安智信科技有限公司,本科,4-6千,1年,沈阳
机修电工,原材料和加工,苏州宇力管业有限公司,中技/中专,6-8千,3-4年,苏州
生物统计师,制药/生物工程,泰珂生物医药科技（杭州）有限责任公司,硕士,1.2-2万·14薪,1年,杭州
销售工程师,机械/设备/重工,常州市威博称重设备系统有限公司,大专,8千-1.5万,1年,常州
工程项目总监,计算机硬件,深圳星空新能科技有限公司,本科,1.8-2.5万,5-7年,深圳
安装工长,房地产,陕西乾基集团有限公司,大专,7-8千,5-7年,西安
机械结构工程师,机械/设备/重工,冰山松洋冷链（大连）股份有限公司,本科,6-8千,2年,大连
西餐厅店长,房地产,上海洛克菲勒集团外滩源综合开发有限公司,大专,1.2-1.5万,5-7年,上海
唯品会运营,多元化业务集团公司,维科控股集团股份有限公司,大专,5-7千,1年,宁波
起重工（不会可学）,机械/设备/重工,宁波海湾重工有限公司,初中及以下,6.5千-1万,1年,宁波
数控车工,机械/设备/重工,湖北金力液压件有限公司,中技/中专,6-8千,3-4年,咸宁
运营部实习生（可留用）,交通/运输/物流,上海久进国际货运有限公司,中技/中专,150元/天,无需经验,上海
储备干部,计算机软件,深圳市伟昊净化设备有限公司,大专,3.8-4.3千,无需经验,深圳
物业楼栋管家,物业管理/商业中心,越秀物业成都公司,本科,4-5千·13薪,1年,昆明
数控车工,机械/设备/重工,湖北金力液压件有限公司,中技/中专,6-8千,3-4年,咸宁
直播助理,服装/纺织/皮革,杭州茂来时服饰有限公司,高中,4.5-8千,1年,海宁
实验员,服装/纺织/皮革,广西白莹科技集团有限公司,本科,3-4.5千,2年,柳州
招面包车司机,交通/运输/物流,长沙合信汇品供应链管理有限公司,初中及以下,7-9千,1年,长沙
项目经理,计算机软件,北京寄云鼎城科技有限公司,本科,2-2.8万,5-7年,北京
运营专员,贸易/进出口,杭州拓派进出口有限公司,大专,5-7千,1年,杭州
福建区域销售经理,快速消费品(食品、饮料、化妆品),含羞草（江苏）食品有限公司,大专,7千-1.3万,5-7年,厦门
直招C1驾驶员仓库送门店,交通/运输/物流,长沙合信汇品供应链管理有限公司,中技/中专,7-9千,1年,长沙
销售业务员,印刷/包装/造纸,上海美美尚隽印刷有限公司,本科,1-2万,3-4年,上海
QC主管,制药/生物工程,上海美浮特生物科技有限公司,本科,9千-1.4万,5-7年,上海
